"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"932",-0.0710949124431138,0.0302473975330923,-0.0529584102840352,-0.123298837485229,0.134722949056527,0.0530265183686369,0.0469254182004174,0.0174113809390712
"934",-0.0691800854391143,0.034188002334603,-0.0654418215028735,-0.130385735100996,0.136904211772315,0.0333721513769523,0.0559165147046384,0.0295952416035572
"936",-0.0670442289858546,0.0385103916821395,-0.0778304967987426,-0.136343861376078,0.136573282095384,0.0133679555115239,0.0656964720987927,0.0453166982867785
"938",-0.0646783744961056,0.0432257478258974,-0.0901531590555464,-0.140789446766808,0.133994317953656,-0.00642368253470517,0.0773784431732974,0.0654249696399417
"940",-0.0620665468869355,0.0483612337682746,-0.102539194944584,-0.143711611070282,0.127183901383069,-0.029066756461083,0.0832379574498223,0.0828012386857748
"942",-0.0591854834648371,0.053956974775658,-0.115133540827788,-0.144900129587906,0.117107815794363,-0.0522116625237922,0.0874297200185449,0.100815846640099
"944",-0.0560003409118486,0.0600705934552892,-0.128023819466936,-0.14416586101546,0.103303431182705,-0.0753721880141314,0.0863750460219808,0.109698882141813
"946",-0.0524771431185296,0.0667521170291608,-0.141052630856428,-0.141020781092237,0.0860160674855533,-0.0975655058971394,0.0820845739028875,0.1148021962393
"948",-0.0486024097467332,0.0740095596561315,-0.15385046804485,-0.135033285713467,0.0660844588871284,-0.116825341056754,0.0750328228209109,0.111613465059648
"950",-0.0444083707872558,0.0817640515649622,-0.165727861883617,-0.125796442380197,0.0451331306409665,-0.130379038739636,0.0659446141022101,0.100225415015133
"952",-0.0399617460130396,0.0898723579129296,-0.175689757786446,-0.113076733904761,0.0237062580782404,-0.137232768350504,0.053853660082197,0.0759153291523056
"954",-0.0354140325695809,0.0980473191734132,-0.182892016908263,-0.0971566116982989,0.0039743039437768,-0.135363077245845,0.0419442206632801,0.0445482681615217
"956",-0.03092808405361,0.105993028551709,-0.186395188696163,-0.078377394498693,-0.010645435326261,-0.121118002537469,0.0360713086672774,0.0168911392240958
"958",-0.0266733606760285,0.113422816755591,-0.186021208310506,-0.0578413056429074,-0.0211092795139243,-0.0985311495041486,0.0326104073294474,-0.0117559344899289
"960",-0.0227876282586334,0.120111720588887,-0.182039690107523,-0.0366967278437624,-0.0271222106921205,-0.0696917767892914,0.0310979089351805,-0.0405909386945432
"962",-0.019330710276433,0.125982471060065,-0.175014081656443,-0.0159958385092662,-0.0294082376046749,-0.0378385194661948,0.0319166298183693,-0.0638151876308588
"964",-0.0163116996116302,0.13104713154569,-0.165784170960383,0.00341307756258465,-0.0299579018245081,-0.00678658465784331,0.0325865913065414,-0.0820320602162994
"966",-0.0136926905355531,0.135392172872058,-0.15520935605036,0.0213677633422611,-0.0288126077762038,0.023135576380532,0.0322026316012023,-0.0974134586462647
"968",-0.0114091995712653,0.13914688042091,-0.143842237268989,0.0376958168203021,-0.02702047941641,0.0498376001728744,0.0319410233342728,-0.10674124077615
"970",-0.00942085462400015,0.142393703068133,-0.132271849846393,0.0523451882694391,-0.0253259017631845,0.0729095478508792,0.0303370150684771,-0.113641377334938
"972",-0.00768772577214123,0.145203405477614,-0.12075576900481,0.0655357571311465,-0.023423229158146,0.0934529692792435,0.0284945032716156,-0.115599940130114
"974",-0.00620763531983324,0.147588017212488,-0.109464320629224,0.0768925686889282,-0.0223545992848863,0.109381822714872,0.024958493905199,-0.115326935775827
"976",-0.00498280666367802,0.149544477993441,-0.0984888242703142,0.0866245185136781,-0.0214605194754319,0.121281319228297,0.0216888536775925,-0.11082408789089
"978",-0.00400536398026467,0.151084606894904,-0.0878705588650718,0.0946307890052874,-0.0212314470858572,0.129251062081412,0.0182079520022151,-0.103567351985253
"980",-0.00327995013374153,0.152199250956981,-0.0777056468631096,0.100946371839727,-0.0214075205294556,0.13339843808861,0.0144092798021179,-0.0932754848469518
"982",-0.00282231197972317,0.152867836913813,-0.0681296177397371,0.104980738735337,-0.0245562117761444,0.12931736886583,0.00413822451020218,-0.0881182353782702
"984",-0.00261396798889143,0.153117379356851,-0.0590595772917509,0.107502364467869,-0.0260446041974116,0.124566536535665,-0.00294724750401422,-0.0762924671545791
"986",-0.00262995025863369,0.152988274946016,-0.0504650550146061,0.108715250079215,-0.0284364389755867,0.116206844342009,-0.00944377032332708,-0.0620381648415414
"988",-0.00287237152709087,0.152477631709156,-0.0424466897036194,0.108416692257606,-0.0301667851827763,0.105737176178796,-0.0170779193115417,-0.0467356215041579
"990",-0.00329970363645842,0.151652536852151,-0.0348356299961935,0.106841339491369,-0.0333447396235739,0.0915259084698936,-0.0263414976950958,-0.0320076291368629
"992",-0.00389918492968419,0.150529455115516,-0.0275882065728166,0.104449986831496,-0.0352278669625575,0.0767188144377721,-0.0358995889646351,-0.0181970763557794
"994",-0.00464524629977817,0.149155818196551,-0.0206192706303415,0.100898300426014,-0.0378005782588224,0.0604831230942098,-0.0431329019048285,-0.00174060205126088
