"","Comp 1","Comp 2","Comp 3","Comp 4"
"888",-0.0451510800431831,-0.0996247960339286,0.00263057882937168,-0.11108024152532
"890",-0.0357682744624094,-0.096655456970873,0.023850945314414,-0.101764541800744
"892",-0.0257193022000933,-0.0925568060280188,0.0465545366730133,-0.0892277722566566
"894",-0.0153656590789321,-0.0875876051255574,0.0697699327515132,-0.0739942228906089
"896",-0.00518966609099531,-0.0820038141617032,0.0928109346686765,-0.0576223352218017
"898",0.00432702152767583,-0.0761941292133999,0.114846406516553,-0.04151434180904
"900",0.0127581938538658,-0.0704580764575212,0.135631008291292,-0.0259086872359337
"902",0.0197030139558967,-0.0651152487013017,0.155034823949633,-0.0108285023957249
"904",0.0247244455663188,-0.0606780688037795,0.172245912876419,0.0031883792341681
"906",0.0275900817789285,-0.0575515591395091,0.186498892074521,0.0161198223970791
"908",0.0280035955875797,-0.0560538698082179,0.1972046773594,0.027756282026671
"910",0.0257400757697753,-0.0563959894821659,0.203737251119087,0.0388964657879158
"912",0.0205488266255015,-0.0586370639329409,0.205485591631244,0.0497169434205071
"914",0.0122834483229108,-0.062609348565329,0.201836017225777,0.0602500139110219
"916",0.00105714804624966,-0.06791183967207,0.192049275036375,0.0693313210875027
"918",-0.012621191978369,-0.0739029691465134,0.175782906120582,0.0764298880625479
"920",-0.0277725702625525,-0.079734255216279,0.153754871605917,0.0818926328188573
"922",-0.043085107088672,-0.0845521104962528,0.128043415866678,0.0860718905643324
"924",-0.0573297088659457,-0.0880015602848708,0.100659451995609,0.0892918962392165
"926",-0.069753549520413,-0.0900584957958642,0.0737248164079794,0.0921870521741032
"928",-0.0801698310918748,-0.0909558212326255,0.0486252727754612,0.0950838826248626
"930",-0.088737127555263,-0.0909728266950498,0.0260523494032671,0.0985671226093594
"932",-0.0958103945574551,-0.0903938020845595,0.00586035397139872,0.102438315160749
"934",-0.101790577650009,-0.0893856724115254,-0.0123674302644673,0.106558342539375
"936",-0.107050624082772,-0.0880106024111336,-0.0291603191635022,0.110161084682276
"938",-0.111868596760237,-0.0861821871871532,-0.0447472300780118,0.112946171417777
"940",-0.116475435707094,-0.0837398009191768,-0.059363365171022,0.11423539204078
"942",-0.120957710670571,-0.0803638808902833,-0.0726854307288563,0.113639649408949
"944",-0.125282395575525,-0.0757633932537505,-0.0844660535927248,0.110445060427548
"946",-0.129264669772416,-0.069585121020924,-0.0941412119862266,0.104060717824413
"948",-0.132542434169568,-0.0615080295870761,-0.100734502127726,0.0945038074606066
"950",-0.134646898188466,-0.0513497241189921,-0.103290014005226,0.0822047252089361
"952",-0.135112857161273,-0.0391595413435084,-0.10112381931136,0.0676001859343985
"954",-0.133585378056265,-0.0252354247413697,-0.0938468633373388,0.0516936195588511
"956",-0.129956984802214,-0.0101416518055163,-0.0817710810686177,0.0353580950310482
"958",-0.124371159553506,0.0054749163376095,-0.0656199256324771,0.019599072116812
"960",-0.117163910996153,0.0209865651562915,-0.0464819904246285,0.0052389119985987
"962",-0.108765512484862,0.035880871977502,-0.0255968720148786,-0.00725428844731727
"964",-0.0995594780065246,0.049851554430966,-0.00417289111885126,-0.01792514785139
"966",-0.089858000793514,0.0627074667836518,0.0166914037217018,-0.0270063047652541
"968",-0.079885663086278,0.0743876420203913,0.0363606534082206,-0.0344327015996186
"970",-0.0698040253610591,0.0848637956744895,0.0542412039481029,-0.0404228916604278
"972",-0.0597170888958551,0.094177584820222,0.0701088590372348,-0.0449248796391742
"974",-0.0497564909987924,0.102288936998501,0.0834940011618334,-0.0484065651004193
"976",-0.0400546295706907,0.109192576911852,0.0941820933420776,-0.0510520610364191
"978",-0.0306785503948523,0.114920495656711,0.101996639611521,-0.0529417195704275
"980",-0.021689252999824,0.119539918832117,0.106992779987938,-0.0540081435244783
"982",-0.0130937666847659,0.123083757274117,0.108991664857096,-0.0544192847575303
"984",-0.00483552152166549,0.125649999013147,0.108145202288813,-0.0541838502211799
"986",0.00319275821149022,0.127239060096033,0.104191334493032,-0.05340151524815
"988",0.0110869505553905,0.127945494460878,0.0975227979988843,-0.0518202402464368
"990",0.0190453506396166,0.127749365984929,0.0880087016372616,-0.049113377538621
"992",0.0272279051338313,0.126675997475451,0.0760497900048363,-0.0448740675478746
"994",0.0358427405185738,0.124495706448902,0.0610885920125333,-0.0393941915459677
"996",0.0450095596274976,0.12108506076031,0.0434628090078698,-0.0325578712881291
"998",0.0548725905374568,0.116085031481019,0.0228589706159316,-0.0240280592528083
"1000",0.0653784903945108,0.109233679888261,-0.000141660406564502,-0.0137728238669993
"1002",0.0763727120788642,0.0999993294302443,-0.025550534114549,-0.0016383757630006
"1004",0.0874245584836806,0.0880263878064035,-0.0524076747582662,0.0116869565968174
"1006",0.0978057334911871,0.073072871409514,-0.0794825645984182,0.0254071167400346
"1008",0.106599977221006,0.0556733718622147,-0.104046838605005,0.0386844549108704
"1010",0.112895250253875,0.0367345143289035,-0.124254640391151,0.0503096005287504
"1012",0.116350470029399,0.0179311321896735,-0.137731344233656,0.059647922380408
"1014",0.117185556510684,0.000659281450413027,-0.144363430006309,0.0659928692087919
"1016",0.116125742986921,-0.0141257522298927,-0.144778567224186,0.0689789740508429
"1018",0.113933835146258,-0.0261513737505448,-0.140589655055506,0.069462197858523
"1020",0.111263373927099,-0.0355726427820033,-0.133072930662955,0.0677829471614882
"1022",0.108556416251894,-0.042695036780672,-0.123619190821144,0.0647611875687469
"1024",0.106036097518913,-0.0479772460889955,-0.112921061494641,0.0606366372123991
"1026",0.103846548853515,-0.0517402484550307,-0.101526157909054,0.0559972529583189
"1028",0.102037091017174,-0.0542949345070379,-0.0899015416100825,0.0510646624603542
"1030",0.100631958614136,-0.0558672627921082,-0.0783818979665922,0.0458784289055113
"1032",0.0995907217426071,-0.0566418800139949,-0.0666983491605741,0.0406253182025291
"1034",0.0988849806875819,-0.0567611905293021,-0.0549634342958834,0.0350470069656677
"1036",0.0984952622223114,-0.0563417976704783,-0.0434524726787016,0.0293019986153992
"1038",0.0983710497697087,-0.0554811420065496,-0.0321238910913343,0.0235609554107601
"1040",0.0984595130947583,-0.0542915936764735,-0.0211859923599394,0.0177215792626677
"1042",0.0987115699124247,-0.052861208500506,-0.0107520324748966,0.0119660179381305
"1044",0.0990330718220431,-0.0513155092170422,-0.000885218167295783,0.0064034912250585
"1046",0.0993895602478155,-0.0497082757990451,0.00839895956290305,0.00129813298676378
"1048",0.0997380882208641,-0.0481223657308609,0.0169374723851459,-0.00341450374528568
"1050",0.100030342587168,-0.0466311795781673,0.024684277215958,-0.00783831837413613
"1052",0.100203728097194,-0.0453186852171435,0.0316293260252993,-0.0121886265980751
"1054",0.100248604779136,-0.0442255895742014,0.0376637084485073,-0.0163972951892522
"1056",0.10015844833259,-0.0434048475154274,0.0425742776761577,-0.02026015335524
"1058",0.0999150990661851,-0.0428684154966671,0.0465030614481518,-0.0238082852676551
"1060",0.0995091957391094,-0.0426515228133088,0.0493393075381311,-0.0270918079245705
"1062",0.0989140087196977,-0.0427888691693178,0.0510803987847782,-0.0301233655715362
"1064",0.0981105207009428,-0.0433118173247602,0.0516765821224775,-0.0332129227148847
"1066",0.0971011468417767,-0.0442070557773794,0.0511933236997785,-0.036590714996421
"1068",0.0958688181727564,-0.0454862511795269,0.0496311273717476,-0.0403620339079626
"1070",0.0943997732222591,-0.0471293935789429,0.0471653753489277,-0.0445442849376753
"1072",0.0927083252170525,-0.0491471414886537,0.0435601258533371,-0.0493390605839008
"1074",0.0907984391410877,-0.0515253711441696,0.0388218455759727,-0.0544583998405967
"1076",0.08863843787043,-0.0542772075759021,0.0330074374067801,-0.0597460648170527
"1078",0.0862642581868585,-0.0573420564452241,0.0261504397365381,-0.0650016717029197
"1080",0.0837038151115164,-0.0606752953945449,0.0182727962653089,-0.0699772240550302
"1082",0.0809336944230809,-0.0642855189762708,0.00936544988651135,-0.0746791924959635
"1084",0.0779359041582066,-0.0681485415975645,-0.000436333440473301,-0.0791682335883854
"1086",0.074728938595671,-0.0721757465792515,-0.0107967826038954,-0.0832982633085256
"1088",0.0713518222621796,-0.0762532057430671,-0.0213535026945425,-0.0865502642822791
"1090",0.0682577487967859,-0.0802061291698274,-0.0335738060977901,-0.0904966382821559
"1092",0.0651477098763567,-0.0841997830232028,-0.0468825311800544,-0.0943750185144726
"1094",0.0620127692351746,-0.0882361132706801,-0.0613647868537628,-0.0981793117573894
"1096",0.0588417699598753,-0.0923128545745008,-0.0771094463773601,-0.101897918999517
"1098",0.0556213998078358,-0.09642175684964,-0.0942053673781872,-0.105511911041162
