"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9"
"1068",-0.111431690706945,-0.000504668194834776,0.0499400554339259,-0.106841114839304,-0.00676092775698015,-0.0627263777095963,-0.0341186613619799,-0.0946569081472272,-0.0410010415287044
"1070",-0.109015047353348,0.000555201528092992,0.0541262584213477,-0.116385330676314,-0.00698710010894286,-0.0729105788136239,-0.0345484780807021,-0.112970681953874,-0.0527501106185345
"1072",-0.105104127272407,0.00544650512259946,0.0660659231301208,-0.10634995068986,0.00461799588788523,-0.0655046780396515,-0.0325044866984748,-0.123761288715909,-0.0589396544197724
"1074",-0.100630673763506,0.0134921560689405,0.0826778969657323,-0.0812211226495146,0.0222436721588604,-0.0470103008472713,-0.0269093801106982,-0.130030388646908,-0.0635941423067468
"1076",-0.0941411238586782,0.0187049734695902,0.103653007677246,-0.05510098137393,0.0424478331732424,-0.0280207201489785,-0.0225346748839798,-0.131613614279777,-0.0644825785313922
"1078",-0.0863203589980836,0.0219896310308211,0.123391078923737,-0.0387534255729272,0.0577231095930228,-0.0181289223536906,-0.0214009830019621,-0.129743030060784,-0.062033556783886
"1080",-0.0790754078345556,0.0272904382654484,0.141043863134556,-0.0267946874949253,0.0662526209761829,-0.01441179012531,-0.016835764935006,-0.101874686367128,-0.0276205708014431
"1082",-0.0696477564206917,0.035651926644252,0.165084168218109,-0.00621274777420381,0.0741610018253132,0.0011080548150592,0.00513793108405734,-0.0264319828532505,0.0495347540678507
"1084",-0.0512883911619347,0.0393772221672159,0.195885944120132,0.0117500665512494,0.0816758122195414,0.0268604471383164,0.0371969255180071,0.075427580849505,0.14558404560759
"1086",-0.0146963965175254,0.016501595303277,0.193837565109751,-0.0467620453579854,0.0742878411234712,0.062099643573288,0.0478741111096143,0.142273501261753,0.173984037392125
"1088",0.0256033763554062,-0.0326081577935403,0.0995939362138696,-0.224375908469684,0.0139186029353891,0.0501297191506786,0.000670370375687298,0.0658925836775895,0.0245246695392672
"1090",0.0256033763554078,-0.0326081577935407,0.0995939362138637,-0.224375908469698,0.0139186029353839,0.0501297191506513,0.000670370375668121,0.0658925836775626,0.0245246695392454
"1092",0.0256033763554072,-0.0326081577935433,0.0995939362138604,-0.224375908469729,0.013918602935358,0.050129719150615,0.000670370375647677,0.0658925836775258,0.0245246695391967
"1094",0.0256033763554043,-0.0326081577935428,0.099593936213861,-0.224375908469722,0.0139186029353638,0.0501297191506154,0.000670370375637493,0.0658925836775092,0.0245246695391869
"1096",0.0256033763554074,-0.0326081577935397,0.0995939362138658,-0.224375908469693,0.0139186029353871,0.0501297191506769,0.000670370375675246,0.0658925836775915,0.0245246695392708
"1098",0.0256033763554069,-0.0326081577935407,0.0995939362138547,-0.224375908469734,0.0139186029353661,0.0501297191506378,0.000670370375650981,0.0658925836775557,0.0245246695392326
