"","Comp 1","Comp 2","Comp 3","Comp 4"
"1234",0.0614222649495621,0.0697516267566092,0.00330687643090652,0.100518429403428
"1236",0.0627924415417168,0.0659546971058853,0.000818974831854399,0.0865623217526799
"1238",0.0617131016962566,0.0567703866472444,-0.0063220818122699,0.0668479109907367
"1240",0.0568936323692175,0.0361618657977217,-0.0153813748926735,0.0529670504570724
"1242",0.0490141173989224,0.00780260387537267,-0.0241858475770226,0.0417997766703325
"1244",0.0418891577826865,-0.0128092734805103,-0.0225983172143133,0.0377587082577843
"1246",0.0349695092490184,-0.0276065221961226,-0.0188970556882848,0.0386222186749839
"1248",0.0326343046967388,-0.0349206613473724,-0.0152205427109746,0.042195611739807
"1250",0.0340865322903307,-0.0362992203050278,-0.0110724580211216,0.0424526517778735
"1252",0.0327883140699855,-0.040854755608885,-0.0127741330024789,0.0318552607089094
"1254",0.0303180651021359,-0.0461140391781196,-0.0165048884382167,0.0198846681209491
"1256",0.0288532158715977,-0.048464191913431,-0.0181522713881611,0.0102957227924816
"1258",0.0273856994491091,-0.0506439705114135,-0.0190888073576773,0.00508986906728714
"1260",0.0258169900769054,-0.0532265989182928,-0.0196820043312166,0.0024470881712686
"1262",0.0249599950797314,-0.0546009183168393,-0.0192315861559473,0.00232162821762627
"1264",0.0252278165622559,-0.0547404625434964,-0.017803110593261,0.00410950363455636
"1266",0.0260171624637937,-0.0545267912493885,-0.0168049211559232,0.00516984304603774
"1268",0.0271859681325361,-0.0539802699956133,-0.015898942106881,0.00640650731003412
"1270",0.0287061770154454,-0.0528156085717761,-0.0147980277866349,0.00762056549898549
"1272",0.0297724152107061,-0.0517973169413129,-0.0147657506821097,0.0072714579904664
"1274",0.031003968863925,-0.0499666296759222,-0.013858263264411,0.00864720328937261
"1276",0.0323257888545821,-0.0475445183985181,-0.0121179363316843,0.00986581015749723
"1278",0.0336478897660308,-0.0454225941985332,-0.0107068760760334,0.00962515494971109
"1280",0.0356180093387463,-0.042682454227502,-0.00915723753804663,0.0101230063727224
"1282",0.0379910645451801,-0.0395652578942385,-0.0081408517418583,0.0102168410349898
"1284",0.0397720664928044,-0.0372412683700435,-0.00793087054715311,0.0091602852088196
"1286",0.0410492414120276,-0.0351074364673122,-0.00755074419005708,0.00834596984007689
"1288",0.0420834457036323,-0.032843315383659,-0.00700267131121169,0.00787464682378441
"1290",0.0427694347873369,-0.0308910105459219,-0.00652797097453459,0.0078531667615981
"1292",0.0427869549538975,-0.0296639157561372,-0.00631117510863361,0.00881335408996151
"1294",0.0414377559813068,-0.029816120710546,-0.00673548725645154,0.00902363643187927
"1296",0.039768752155975,-0.0305602927686976,-0.00809371270708005,0.00644299393441291
"1298",0.0394411701222198,-0.0298554346882455,-0.0091413829850117,0.00429841709606794
"1300",0.0394823049762846,-0.0280828081503861,-0.00951521405877862,0.00411638503221352
"1302",0.0388237032575582,-0.0266734158832701,-0.0100758321394891,0.00295878674945727
"1304",0.0379389486718703,-0.0249888853485406,-0.0105501500421316,0.00218432487816841
"1306",0.0374608885782584,-0.0217522671925163,-0.0103498812462744,0.00190990601080518
"1308",0.0365429375811342,-0.0178319232761304,-0.00962588777076008,0.0010275052138196
"1310",0.0345969758724254,-0.0141549150753986,-0.00910531433471268,4.80516954088954e-05
"1312",0.031802862154365,-0.0102407974291902,-0.00913984311153432,-0.000802044480633937
"1314",0.0279550965220568,-0.0061376088821827,-0.0104255665968508,-0.00347454512729474
"1316",0.0242814384502398,0.000288758563596511,-0.0112988372549004,-0.00623343313655771
"1318",0.0212753949272406,0.010519400337169,-0.0102882299496601,-0.00467930920744383
"1320",0.0162513963410289,0.0225015492606743,-0.00848260728867913,-0.00105678627446816
"1322",0.00752674562329863,0.0352589682815857,-0.00679126395909724,-0.000196143535989256
"1324",-0.00348011219320499,0.0483734096750089,-0.00279143611868962,0.00291086427222268
"1326",-0.0140310583396569,0.0591226980448374,0.00389311881651612,0.00832707625968166
"1328",-0.0234672535394704,0.0634006739782807,0.00923856245383731,0.0097398926901442
"1330",-0.0308148234447882,0.0615102686098136,0.0118865413238226,0.00743854032962164
"1332",-0.0351608124128782,0.0580563800950433,0.0133436713798533,0.00532805572770419
"1334",-0.0381645797331432,0.05363209519928,0.01349908841906,0.00321373951055764
"1336",-0.0398406024044098,0.0495685089571309,0.0134151839086153,0.0024918243508846
"1338",-0.0400999763605153,0.0465267192844615,0.0133276955568344,0.0034463779563251
"1340",-0.040597815323544,0.0427958190166623,0.0123259650999054,0.00333614960597738
"1342",-0.0420227135336547,0.0382239663621308,0.0113265334266095,0.00300591025376724
"1344",-0.0439907855603319,0.0340545498092582,0.0106813325837731,0.00418629009716628
"1346",-0.0465224849661851,0.0303880367385736,0.00923664366658634,0.00537714234970654
"1348",-0.0512668160997426,0.0256002997244673,0.00619825556254845,0.00538246941652006
"1350",-0.059592834350429,0.018602462678952,0.000651378332077723,0.00342335356164313
"1352",-0.069207662913814,0.0104495049259591,-0.00795645795211528,0.00327046122709134
"1354",-0.0736065703286093,-0.00114046573599522,-0.0204047747827587,0.00639559915209421
"1356",-0.0635754942084514,-0.0103820310943908,-0.0301253508835896,0.0091339059889927
"1358",-0.0492703522565818,-0.0134345217169792,-0.0335610047381756,0.00995600118926588
"1360",-0.0404182327158347,-0.0136622109739459,-0.0338425299388863,0.0100112277262382
"1362",-0.0362182493187026,-0.0119422606513361,-0.0322149305314133,0.0105835437680632
"1364",-0.0346792797329278,-0.00840183240507523,-0.0302274281463974,0.0107901376945915
"1366",-0.0341504283159122,-0.00275079164924634,-0.0276789922671234,0.0111915470141081
"1368",-0.0336247899699522,0.00484962861744395,-0.0237100804696051,0.0132079841905141
"1370",-0.032634584643302,0.0135849269923046,-0.0192599760936136,0.0159369849802193
"1372",-0.03120485677018,0.0225300976478272,-0.0154568465984873,0.0184941711675681
"1374",-0.0293893956180967,0.0310519920886321,-0.0128508033788855,0.0203870708920505
"1376",-0.0272985081427868,0.039125736928699,-0.011178799378764,0.0216483155825763
"1378",-0.0252259962488036,0.0465929042103897,-0.0102607916437616,0.0222836234839206
"1380",-0.0230574631694772,0.0535748202450173,-0.00988371885731237,0.022207011853197
"1382",-0.0205721318601404,0.0600449765420117,-0.00993856569035339,0.021481237590547
"1384",-0.0172453722347677,0.0663185179718559,-0.0101505218196756,0.0204614541104007
"1386",-0.0127361474367076,0.072421623928918,-0.0102945945696694,0.0192300553016933
"1388",-0.00691711501071944,0.0777907022091169,-0.0104559638675661,0.0175518372308099
"1390",0.000791556265105066,0.081528007225079,-0.0108661265996143,0.0145745288832389
"1392",0.0107953339761137,0.0812809902456191,-0.0117364415598432,0.00916279619031538
"1394",0.022667236968152,0.0732443422471292,-0.0121552319524213,0.00118431374624494
"1396",0.0334023646548884,0.0542245604502232,-0.0108206706410354,-0.00867576435583863
"1398",0.0387358246761295,0.0281961706112514,-0.00795256628743228,-0.0174645351416514
"1400",0.0387628110685951,0.00427357974960868,-0.00433104793031428,-0.022829762820363
"1402",0.0362282969863985,-0.0138101592088699,-0.000288853688132456,-0.0250095612822922
"1404",0.0329601210132087,-0.0267753455032734,0.00395800316534067,-0.0253093495064738
"1406",0.0292800655752448,-0.0363496553537831,0.00799385401464421,-0.0246912156357449
"1408",0.0254218573695631,-0.0436812990712835,0.0115025582030813,-0.0238476556759485
"1410",0.0217471557118027,-0.0493439000494428,0.014654146228282,-0.0230942952464715
"1412",0.0180504193736812,-0.0541774350550445,0.0173650095032591,-0.0221836763317359
"1414",0.0144873276948509,-0.0583050744023543,0.0198374600507559,-0.0207577592737533
"1416",0.0113738231998915,-0.0618846373887231,0.0217877149586287,-0.0192459104501652
"1418",0.00869259102437049,-0.0651858902603398,0.0228392270377166,-0.0175001206867643
"1420",0.00568584262313193,-0.0684127803596791,0.0236370570501426,-0.0157884032954308
"1422",0.00206660478131769,-0.0715938662982594,0.0245749449783262,-0.014450943965448
"1424",-0.000618504952580018,-0.0740205737546799,0.0253691040280832,-0.012960911421686
"1426",-0.00228132876917625,-0.0757810047992851,0.0259433761057956,-0.0109023154235372
"1428",-0.00363288861855816,-0.0769073246739019,0.0266806528233354,-0.00966475346135657
"1430",-0.00452891186058398,-0.0769764244188658,0.0279262682938207,-0.00920616584536542
"1432",-0.00484289087039863,-0.0758410153267863,0.0303292150301106,-0.00543667197215395
"1434",-0.00495777212133633,-0.074193836379566,0.0333849197162737,0.00107281177585756
"1436",-0.0050078584606736,-0.0722767042034015,0.0364396169961178,0.00679430680502282
"1438",-0.00598829011576653,-0.0708751764335704,0.0389805302380303,0.00929401835230049
"1440",-0.00825695475086939,-0.0699496969849867,0.0411958197557281,0.00927823434039203
"1442",-0.00965151367533072,-0.0686185670669303,0.0428872315807104,0.00853888717913745
"1444",-0.00851501725623414,-0.0668978912005979,0.0432744868964349,0.00543742977511287
"1446",-0.00546724665946141,-0.0632027268079906,0.0441650617727736,0.00116332520422004
"1448",-0.000747207502249885,-0.0562922567553326,0.0471306776707352,-0.00141024870124079
"1450",0.00388816661523265,-0.0495918305842522,0.0499117612246704,-0.00259439492810379
"1452",0.0072567440808237,-0.0446884338945462,0.0529815559859386,-0.00112757571145711
"1454",0.00974603603992714,-0.0413571790981402,0.0554878752711585,0.000224711138651089
"1456",0.011257594300459,-0.0397044360507108,0.0565128031034299,-0.000121336885351089
"1458",0.012119659398455,-0.040391103840639,0.0554914842390307,-0.0014808196706145
"1460",0.013920705029989,-0.0419004858892002,0.053184811292862,-0.00208884912484611
"1462",0.0156423289833827,-0.0436665493665031,0.0505694204720094,-0.00223182824881338
"1464",0.0171764352413042,-0.0447308554334059,0.0484676046083426,-0.0017274689282829
"1466",0.01926488734237,-0.0449537401259496,0.0467908366365011,0.00115489362337552
"1468",0.0206383284799151,-0.046317681800742,0.0441889791973302,0.00365400522071749
"1470",0.0204507901139222,-0.0492165870971686,0.0401578909388091,0.00149136727921602
"1472",0.0198215076241225,-0.0521277858419605,0.0352661220117697,-0.0044370781014265
"1474",0.0195371335334711,-0.0553157358054328,0.0287050801884112,-0.0113239811042379
"1476",0.0203366732976342,-0.0590319907776181,0.0195636683819076,-0.0187637283148729
"1478",0.0235407928937065,-0.06053514341448,0.00868389316056252,-0.0251878074961601
"1480",0.0282331649855014,-0.0585073517026093,-0.00226274949919721,-0.0290588845256297
"1482",0.0304189804524411,-0.0564896077309811,-0.0116424491165417,-0.0301581221654398
"1484",0.0312001662457902,-0.0546463611423073,-0.017488835815191,-0.0280186203624556
"1486",0.0321817657276081,-0.0525798874593026,-0.0217050964952536,-0.025442291756772
"1488",0.0325522147296832,-0.0512562287675852,-0.0266236166564221,-0.0259363501531839
"1490",0.0321252154235139,-0.0511091741680296,-0.032536026587114,-0.0326209451593364
"1492",0.0323089771785935,-0.0485099750415422,-0.039173991064711,-0.0419009476819615
"1494",0.0321504517044048,-0.0391593623309498,-0.0460199225835944,-0.048755260938675
"1496",0.0309411382404678,-0.0197690117807355,-0.0468767399861321,-0.0462858682658548
"1498",0.0285110667379304,0.00185823361872322,-0.0425372284654062,-0.0376986921292738
"1500",0.026490451224985,0.0198454727414925,-0.0376361448337416,-0.0275633277386092
"1502",0.024967010693195,0.0331979481379981,-0.0330348788318414,-0.0208038481898239
"1504",0.0254143676254565,0.0469694945140219,-0.0267408874366318,-0.0157011786084128
"1506",0.0266809926613305,0.0594617602360232,-0.0224351214539324,-0.0136722085771372
"1508",0.0252457891922808,0.0643895709429729,-0.0236652016668837,-0.0164187472818994
"1510",0.0239378109923637,0.0665728621921853,-0.0246735865257178,-0.0180591981961776
"1512",0.0234414365992545,0.0698650652268121,-0.0244612261668317,-0.0175397327608266
"1514",0.0198071536088911,0.0703097088254105,-0.0264387554650363,-0.0190362295225766
"1516",0.0151758975745662,0.0684540527695196,-0.0295403341972045,-0.0186538448784472
"1518",0.0121429009232819,0.0671152082397679,-0.0320609956042944,-0.0160335283312232
"1520",0.0113364260882707,0.0687130638070452,-0.0319860598965626,-0.00979871684343644
"1522",0.0115181200666184,0.0724965033213023,-0.0300849094864198,-0.00363212990068521
"1524",0.0104828358841406,0.074913133589742,-0.0286945157084948,0.000744794590108525
"1526",0.00622912115795585,0.072086621378094,-0.0316313458199704,0.00159985753484356
"1528",0.00444040404359567,0.0688374348287092,-0.036520951046042,0.00189342990824899
"1530",0.0092527201088868,0.071801627521943,-0.0361071895041661,0.00449987717174946
"1532",0.0103682305140631,0.0706829719335296,-0.0363354897515428,3.75382909194923e-05
"1534",0.0060031009979373,0.0631299989298629,-0.0402608942637457,-0.0067055052176752
"1536",0.00485872491964831,0.0587095730832921,-0.0428462476768204,-0.00619487396905922
"1538",0.00611447565866312,0.05671551175161,-0.0440148493790892,-0.00510767716231453
"1540",0.00677881309274671,0.0538228334544161,-0.0433758148655352,-0.00164948217197613
"1542",0.00328635270791845,0.0471062866390941,-0.0428763894257019,0.00740079865014556
"1544",-0.00474220376982762,0.0373991036411271,-0.043765535562345,0.0203478411757374
"1546",-0.0134555778880092,0.0269190889880746,-0.0462198085870825,0.026698675631054
"1548",-0.0185391814174303,0.020795372502018,-0.0482058647987529,0.0249338329802837
"1550",-0.0259406894692589,0.0152851987907111,-0.0510975850196138,0.017398997986728
"1552",-0.0379524828036074,0.0062524752306891,-0.05552087523457,0.00587324696384681
"1554",-0.0474410104940734,0.00102203722909504,-0.0552193163099942,0.0032000461785729
"1556",-0.0513358275575883,0.00405462093868467,-0.048119362909734,0.0069258016134482
"1558",-0.0528792932638846,0.0111257224441487,-0.0383892814654974,0.00774612110145752
"1560",-0.053935087691533,0.0172755884939571,-0.0299216598545618,0.00540668695138127
"1562",-0.0546167771049661,0.0212494122469604,-0.0234106537930157,0.00523452946076025
"1564",-0.0547949883540303,0.0235701130752001,-0.0192469473962898,0.00522212924057171
"1566",-0.0552315716768827,0.0237256279388605,-0.0189404125941053,-0.00100280867025486
"1568",-0.056568239654401,0.0220082904906348,-0.0207651413231952,-0.00782786100577885
"1570",-0.0577819535463636,0.0201181952746605,-0.0219701627679322,-0.00737596956454166
"1572",-0.0583709727893708,0.0187849195479644,-0.0214656075163521,-0.000896807328921402
"1574",-0.0600400621544596,0.0138121468206539,-0.0229299767714925,0.00811328223663103
"1576",-0.0619601619416158,0.0078595086536322,-0.0242411681448123,0.0183057036154025
"1578",-0.0606989808968746,0.00677018961874442,-0.0245963278862672,0.0277616596178123
"1580",-0.0563376398190059,0.00683300020927728,-0.0291645551156601,0.0299308458985867
"1582",-0.0517561256168128,0.00511424536815271,-0.0374226917893227,0.0253021451459577
"1584",-0.0481266929834057,0.00211937018708169,-0.0465344860521641,0.0130777860979978
"1586",-0.0446116199495918,0.00135950251151801,-0.0514029801502402,0.00290696970632359
"1588",-0.0419091270417587,0.00255690011316187,-0.0517659848154643,0.0046059377147517
"1590",-0.0422019918689761,0.00136414816967851,-0.0508672489315735,0.0127200699938442
"1592",-0.0475508464677186,-0.00390829819216861,-0.0493331885685822,0.0128756446311584
"1594",-0.0557826285091211,-0.0104953318270679,-0.0493899339496938,0.00680179037734814
"1596",-0.0610879799797664,-0.0115350848966296,-0.0458905103491122,0.00854144242831537
"1598",-0.0618250757591288,-0.0081070704455506,-0.0416513489263716,0.0105370539505983
"1600",-0.0627195605775116,-0.00609302999695321,-0.0401717272450693,0.00901143368522977
"1602",-0.0655724273588947,-0.00612682717247425,-0.0385502641805498,0.00864451556186152
"1604",-0.0681169880971826,-0.00519597246511218,-0.0344359221733192,0.00852985072155214
"1606",-0.0662042145579139,0.00160062967761291,-0.0265146759842393,0.0161245434813127
"1608",-0.0620536495153205,0.00994950299199619,-0.0189027690993728,0.0265911142025894
"1610",-0.0611698136646229,0.014120074387166,-0.0124251233906925,0.0279402909778939
"1612",-0.0623265220418363,0.01575945426269,-0.00740042240743456,0.0226629286749973
"1614",-0.063708423535242,0.0152145077879387,-0.0066557500887211,0.0135815136246932
"1616",-0.062390725818742,0.0173970833169694,-0.00559484388178685,0.00703542079990861
"1618",-0.0606442109270826,0.0194176709415524,-0.00505055146684056,-0.00365125127368038
"1620",-0.0610410288302487,0.0187302604509048,-0.00329162687168661,-0.00464720595127333
"1622",-0.0619791318809426,0.0176060429923795,4.10979998054935e-05,0.00360466048381243
"1624",-0.0632615800299774,0.0147925690591336,-0.00575315008308016,-0.00843211096432215
"1626",-0.0610826292930349,0.015949290321392,-0.0141638605731201,-0.0226191736436489
"1628",-0.0564157593759082,0.022110776815116,-0.0117748764490485,-0.0175936859821868
"1630",-0.0555731719176737,0.0239427327335419,-0.0060270894632343,-0.00687356993424451
"1632",-0.0567085276795522,0.0217500024680824,-0.00627568434494181,-0.00504420093838033
"1634",-0.0536002512198357,0.0235469382723204,-0.00701676693071012,-0.00436600263767209
"1636",-0.0478711735667757,0.0298704218701941,-0.0052301526971533,-0.00372109837880628
"1638",-0.0439701041874078,0.0345885269525772,-0.00525017460522038,-0.00496036972768469
"1640",-0.0399999004902659,0.0412137679152231,-0.000646977989911149,0.00468604977330956
"1642",-0.0397336771466097,0.0440581192302203,0.00533776305907278,0.0135426818600743
"1644",-0.0405045978894619,0.0436911788882932,0.00895046721540239,0.0105647630323064
"1646",-0.041024531834744,0.0427496835464969,0.0124362536141308,0.00630802299112532
"1648",-0.0417418144990151,0.041956047147218,0.0164020430675255,0.00646772828358634
"1650",-0.0412559754938986,0.0417608797497573,0.0154585432946474,0.00318554031906779
"1652",-0.0358373621710637,0.0455976303408121,0.0099516302936605,-0.00629311800378569
"1654",-0.0214632606280879,0.0561898112094248,0.00526128833754033,-0.0115750201850655
"1656",0.000957666480767653,0.0676412772844908,-0.00342958802120451,-0.0158487584558094
"1658",0.0293761972287,0.0723713986376438,-0.0121206506450681,-0.00579626269524358
"1660",0.0506093030557994,0.0729808764204114,-0.0105513397796511,0.0216930781194503
"1662",0.058657286625606,0.067302786110563,-0.00897136373598142,0.0437058897872667
"1664",0.0611000681192807,0.0623190967675878,-0.0103448040937874,0.0496169760119472
"1666",0.0628595480260488,0.060272194826651,-0.0129242947375044,0.0494642308509765
"1668",0.0653973812833745,0.0599991608250804,-0.0139707477176467,0.0528029496867601
"1670",0.0693070905652931,0.0604361597287972,-0.0145581303062055,0.056166560152318
"1672",0.0732708395826757,0.0598728804031102,-0.0160314969903197,0.0550380045038627
"1674",0.0762919263403405,0.0586751406607163,-0.0175730721382158,0.0504210433886335
"1676",0.077477506521391,0.0560635004782113,-0.0199283697510095,0.0430735691286446
"1678",0.0765930018396852,0.0520135408252383,-0.023765421416365,0.0360373379112504
"1680",0.0717073870364171,0.0454370488025071,-0.0309734044025846,0.0291473586897747
"1682",0.0555142742638142,0.0337349645309552,-0.0448336786498251,0.0219649358261169
"1684",0.00524404543859986,0.00850270175552819,-0.0617935621915009,0.0142978864891406
"1686",-0.0571643006236413,-0.022843530327826,-0.051543950389668,0.0102002898432517
"1688",-0.0774134745968218,-0.0322135143123536,-0.0360241228526157,0.0182457987935215
"1690",-0.0818454396302826,-0.033392926934026,-0.0296466067297053,0.0299180031121009
"1692",-0.0820230373556662,-0.031618298339036,-0.0274211851835068,0.0394129083660893
"1694",-0.0798756364929114,-0.0275266597044511,-0.0267748387698883,0.0447241212502336
"1696",-0.0780608584039265,-0.0247342903182701,-0.0262478697768329,0.0444468166736555
"1698",-0.0774220344413028,-0.0228258211893406,-0.0228366960583158,0.0385242713997112
"1700",-0.0780141004421939,-0.0193354618287908,-0.0142850408423277,0.0253463878252642
"1702",-0.0769635761621562,-0.013016312016623,-0.00132196158201238,0.010264445159476
"1704",-0.0736588763376402,-0.00775100836758119,0.0096294011525909,-0.00426289444015645
"1706",-0.0712566176082446,-0.0087586228994381,0.013693497220967,-0.018604345213268
"1708",-0.0668247228099087,-0.0124850086331848,0.0128649987192482,-0.0269998170362902
"1710",-0.0522776281264873,-0.0199880241699334,0.00467512324332161,-0.0305341537977172
"1712",-0.0129017468630081,-0.0270776661065235,-0.0139699886525811,-0.01912775410105
"1714",0.0222540121294623,-0.0248265468287217,-0.0263141162629945,0.000697507011152178
"1716",0.0348404446190656,-0.0229748666218855,-0.0283512003270502,0.00979369134229578
"1718",0.0395271463708828,-0.021017110620506,-0.0245749265691561,0.00813812149712425
"1720",0.0404405420300947,-0.0174483242893591,-0.014382750681776,-0.00361598603586008
"1722",0.0365188002465723,-0.0116148808233705,0.00252388371680826,-0.0247873106118149
"1724",0.028907634913775,-0.00384172540616879,0.0194942467361753,-0.0472113362810982
"1726",0.0206662169106876,0.00255302985371673,0.0303480240678294,-0.0626214674753543
"1728",0.0136944779683858,0.00693841381776894,0.0357824812875917,-0.071383244391832
"1730",0.00761047942282763,0.0107423038960166,0.038020457618961,-0.0766595432092727
"1732",-0.000200051328900292,0.0154901661968713,0.0384608872172909,-0.0794665162779206
"1734",-0.0171239781448904,0.0237855853196168,0.0349468848250539,-0.07471763638435
"1736",-0.0486069315413988,0.0295038872451842,0.00944728478867639,-0.027004082321763
"1738",-0.0501298357804719,0.0164378637686213,-0.0208759817467554,0.0338952985174515
"1740",-0.0437866583759369,0.00841298434134046,-0.0290476168063525,0.0562002619676207
"1742",-0.0414970212471969,0.00491438379253033,-0.0302502276840854,0.0653078535186612
"1744",-0.0419414159591411,0.00269972710313611,-0.0295143701626705,0.0694781321497624
"1746",-0.0448972643058864,-0.000243346579294805,-0.0280372882423745,0.072032899566549
"1748",-0.0512052946422767,-0.00614149603695451,-0.0266480669689313,0.0727880296713372
"1750",-0.058932533360424,-0.0136736852978706,-0.0234576731088193,0.0726659691783922
"1752",-0.0664376126497043,-0.0208564771231947,-0.0137859014345374,0.0729446315624208
"1754",-0.0735957282299685,-0.0314746558139523,0.0068884615227234,0.0542202348274618
"1756",-0.0517106846349548,-0.0363272284325206,0.0330793011241865,-0.0240477206328967
"1758",-0.014883838853613,-0.0249300279040738,0.0373392152570004,-0.0734907190736647
"1760",0.00397568406695944,-0.0157557878284636,0.0377662759247838,-0.0806936331394065
"1762",0.0151059141801295,-0.0103227233993005,0.0383061967826606,-0.0792118077248074
