"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"982",-0.00226782773598244,0.142688709985399,-0.0731958884815855,0.10152739411246,-0.0137509923250885,0.127539789618221,0.0151276654125911,-0.0934729670457917
"984",-0.00209836583979889,0.143098058442326,-0.0650574534088925,0.103964596729412,-0.0156071971337971,0.124137823871789,0.00692432933080188,-0.0832940759215956
"986",-0.00211403630823171,0.143215417193357,-0.0573703632697294,0.105067282449046,-0.0182508321400948,0.117671520405525,-0.00241204413689798,-0.0722392970875378
"988",-0.00230402210363367,0.143057103217365,-0.050108063557245,0.104994813807257,-0.0212020907385633,0.108828495933857,-0.0122581623886833,-0.0600169189865172
"990",-0.00265053242764346,0.142650866827811,-0.0431953433894211,0.103913155780968,-0.0243268273123665,0.098148550671469,-0.0219927441687381,-0.0460808926872915
"992",-0.00313926787654805,0.14201851954051,-0.0365861106149027,0.101986744608847,-0.0271718009241635,0.0864130617321248,-0.0310216365146823,-0.0302312567821855
"994",-0.00375455023110078,0.141184379142636,-0.030211438567757,0.0993080309026358,-0.0300345194532865,0.0735611440489025,-0.039771658786377,-0.0136047812711151
"996",-0.00448670415748027,0.140162904343326,-0.0240378381640426,0.0959825453621264,-0.0325847089107966,0.060123846154787,-0.0480892934908253,0.00327667901069054
"998",-0.00532221830107658,0.138974998770698,-0.0180005582033334,0.092158119599885,-0.0348529857633733,0.0463934528370464,-0.055694999194059,0.0204347455671397
"1000",-0.0062571024054724,0.137625914896111,-0.0120921589860578,0.0879045900656142,-0.0365639389799489,0.03274497738488,-0.0624690891198013,0.0374836582234536
"1002",-0.00728183649349376,0.136130097516209,-0.00626719596964051,0.0833190452407812,-0.0378540211773121,0.0192975234490245,-0.0683706904116903,0.0544875057843219
"1004",-0.00839005625019925,0.134496879760399,-0.000495492249449716,0.0784810417549719,-0.0386404821894825,0.00615792414961726,-0.0738775746907536,0.070281563621897
"1006",-0.00957436585454621,0.132737293676261,0.00525685327424839,0.0734155846294647,-0.039071690382825,-0.00657645943043789,-0.0789417371808342,0.0845434151878772
"1008",-0.0108290367792805,0.130859688878946,0.0110168489740824,0.0682138422169648,-0.0388904175744292,-0.0185354624366376,-0.0832840905510903,0.097327623054916
"1010",-0.0121451260871018,0.128877718132119,0.0168255385340746,0.0629351850362086,-0.0382508825610478,-0.029651761686173,-0.0868618676573863,0.108515469092031
"1012",-0.0135173259755346,0.126798918345394,0.0226921630546419,0.0576471267518324,-0.0368575914363633,-0.0393739275162755,-0.0893129806506916,0.118455731651626
"1014",-0.0149354764335161,0.124638914812249,0.028649000647737,0.0524146933754792,-0.0348750461234072,-0.0476755155178275,-0.0907780392811343,0.126640707743792
"1016",-0.016394563094296,0.122404586081524,0.0346775363251205,0.0472590020339479,-0.0323592376705054,-0.0546017613114039,-0.0916447652157029,0.132198254855195
"1018",-0.0178858686763265,0.120109030269189,0.0407730174229463,0.0422236598005221,-0.0293684482732019,-0.0600775450262052,-0.0916567260045479,0.135578936520772
"1020",-0.0194064198443617,0.117755833270782,0.0468930221692071,0.0373208923810092,-0.0258868517257917,-0.0640807338811643,-0.0908392893214068,0.13639245202941
"1022",-0.0209442429876989,0.115363722570334,0.0530370315088555,0.0326325112237537,-0.0220512174438597,-0.0666101064137777,-0.0889951793825643,0.135394437284593
"1024",-0.0224937190884545,0.112941078403391,0.0591757938865847,0.0281399710987281,-0.0179468402784994,-0.0678122433718037,-0.0865145354713486,0.132387494793147
"1026",-0.0240462043827911,0.110501419217004,0.0652843143362567,0.0238923853065117,-0.0135538079331198,-0.0675780468500561,-0.0832319359222037,0.127898413256287
"1028",-0.0255908182482947,0.108062417905611,0.0713611726417409,0.0199308815000263,-0.00896644445068794,-0.0660063722941099,-0.0789498806186203,0.122164389505707
"1030",-0.0271173658245267,0.105640715560695,0.0773899245412087,0.0162915866959922,-0.00429919233127884,-0.0632372129475445,-0.0739410871817127,0.11512004918466
"1032",-0.0286196187405134,0.10324668394738,0.083351048762044,0.0129800186455571,0.000587023876919673,-0.0590485389276467,-0.067973892094943,0.107218824202521
"1034",-0.030088516428116,0.100895686029876,0.0892415326557076,0.0100132451473257,0.00552014033568961,-0.0537818914622226,-0.0615038788040976,0.0975670136260216
"1036",-0.031513463494185,0.0986055734804923,0.0950339520184258,0.00738735444027453,0.0103264279238517,-0.0476289772104777,-0.0544852525620758,0.0865912802706446
"1038",-0.0328891607206096,0.0963854499161855,0.100676925048169,0.00507013811235009,0.0150662589643289,-0.0406500475381151,-0.0466606376673813,0.0752320799118514
"1040",-0.0342100260544505,0.0942450671672226,0.106120361161604,0.00303015543137364,0.0195607763917718,-0.0330487541281731,-0.0381810079597934,0.0632265301092674
"1042",-0.035470045009065,0.092195065552591,0.111316713025067,0.00123099157365839,0.0237022413189813,-0.0250632168234245,-0.0289051970632256,0.0513685781997269
"1044",-0.0366680992050895,0.090237892037288,0.116203146215918,-0.000419221315918348,0.0275094664611399,-0.0168425619986975,-0.0191299631824671,0.0397121730055616
"1046",-0.0378002350620439,0.0883809947808091,0.12073839305983,-0.00193033444944082,0.0311244848309348,-0.00828297997717368,-0.00838494968012288,0.0292327622989666
"1048",-0.0388626760355793,0.0866315700987825,0.124882439557879,-0.00336459800594366,0.0344065515824291,0.000278103249449633,0.00322859104644654,0.0199670959846385
"1050",-0.0398568376274054,0.0849878567047326,0.128563794188442,-0.00480650009825132,0.0372486491573,0.00843558668425149,0.0153428286128703,0.0119159206531099
"1052",-0.0407865145281753,0.0834441155150502,0.131720201078943,-0.00634401776099328,0.039513706395068,0.0158435572909281,0.0272799930501025,0.00383952123347316
"1054",-0.0416516311772432,0.0820012423966114,0.134311604158296,-0.0080134913973805,0.0412085145854464,0.022242384009871,0.0389348159287119,-0.00403011938555679
"1056",-0.0424505529958841,0.0806626603469545,0.136290743999094,-0.0098775550379617,0.042225672202544,0.0274375185691304,0.0502070443716477,-0.0108771012473178
"1058",-0.0431850009232922,0.0794261736965037,0.13762612184573,-0.0119689431516362,0.0426111905667096,0.0312592333510806,0.0609085472410717,-0.0164068408847018
"1060",-0.0438537043763348,0.078294589804391,0.138289693811328,-0.0143212607634444,0.0422056775397896,0.0334948211110434,0.0708579092286026,-0.0207837614589342
"1062",-0.0444555530501202,0.077270359978928,0.138256482946327,-0.0170004968443135,0.0409020762226348,0.0338565135643707,0.0797670987978203,-0.0243031920165404
"1064",-0.0449880835074544,0.0763583219193006,0.137527659924513,-0.02003511612426,0.0386148212717292,0.0320705692151593,0.0867335944940571,-0.0285120711720926
"1066",-0.0454458225901962,0.0755685706276541,0.136138786863709,-0.0233956195421307,0.0353873247963016,0.0280663268497177,0.0912823759653143,-0.0348365207256201
"1068",-0.0458261889927632,0.0749058992072667,0.134088937408051,-0.0271203969506203,0.0311747126846595,0.0217198088186583,0.0934187435722401,-0.0430301910227177
"1070",-0.04612661160872,0.0743752665951087,0.131421548093494,-0.0311607593442458,0.0261926104874724,0.0133374028678564,0.0937532683887013,-0.0528731996667875
"1072",-0.0463427395444257,0.0739843901782627,0.128157696326149,-0.035478911141816,0.0201899001426776,0.00274134653825915,0.0918026853816188,-0.0652979744901438
"1074",-0.0464726538025948,0.0737367243530277,0.124323142136985,-0.0400280163202997,0.0134351558084934,-0.00972106419742465,0.088356168966629,-0.0788669820811285
"1076",-0.0465164109032256,0.073632363271519,0.119968591048688,-0.0447600145312311,0.00616218783065428,-0.0237837596531634,0.0838479050426066,-0.0931534806550506
"1078",-0.046468679192536,0.0736804627349278,0.115143605255294,-0.0495815452282698,-0.00154164661055753,-0.0392920955264782,0.0790186716113547,-0.106574937331742
"1080",-0.0463261723227934,0.0738865869119918,0.109902593684663,-0.0543903104190513,-0.00943895472995658,-0.0556851651821867,0.0744650903167961,-0.117861878433434
"1082",-0.0460896950581604,0.0742491646760824,0.104299032913293,-0.0591532768120705,-0.0174878182115162,-0.0728092788257942,0.0699688893967078,-0.127529247298899
"1084",-0.0457595798277566,0.0747674847900683,0.0984086440578703,-0.0638143610559662,-0.0256057017370086,-0.0905582968274129,0.0654497289569436,-0.135825028787885
"1086",-0.0453336128358559,0.0754452711714918,0.0923289009892602,-0.068234989037757,-0.0335512172260157,-0.108565831805614,0.0613012575233342,-0.142397847178864
"1088",-0.0448140595730666,0.0762784049809329,0.0861316360995616,-0.0723082855022107,-0.0409508474207986,-0.12610963422358,0.0587273320015975,-0.144613681467973
"1090",-0.0442298721607855,0.0772181404579749,0.0799471806037193,-0.0759867866169936,-0.0483530528278311,-0.143227936887412,0.0550662752740839,-0.149294423490564
"1092",-0.0435649033337533,0.0782902240422925,0.0736698900517132,-0.0793504556341112,-0.055563102301108,-0.160122545824513,0.0515260590415639,-0.153184478802408
"1094",-0.042820050888015,0.0794922997950163,0.067304546783596,-0.0823991295026005,-0.0625772128238429,-0.176782483307874,0.0481078422121491,-0.156286931875864
"1096",-0.041996315338092,0.0808217920810926,0.0608561278480904,-0.0851329851090567,-0.0693917270599254,-0.19319675418409,0.0448126595119244,-0.158605806953044
"1098",-0.041094803466699,0.0822759061942035,0.054329810134196,-0.0875525491809351,-0.0760031196710851,-0.209354357278159,0.0416414212267998,-0.160146090963808
