"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5"
"1190",-0.0281019716345868,-0.0230237458480547,-0.0254278745353063,-7.91890450942858e-05,-0.00941319798083499
"1192",-0.0298874033532735,-0.0233712402235788,-0.0266731964324914,0.00161083491251716,-0.009043795091492
"1194",-0.0306875878925054,-0.0234478086271816,-0.0271835414883516,0.00273624344217569,-0.00915513491704842
"1196",-0.0306845024735765,-0.023610670037035,-0.0278822318044972,0.00263353939862516,-0.00885490263247417
"1198",-0.0301927910265438,-0.0238719076396844,-0.0288046786174342,0.00155932018353266,-0.00878824841914243
"1200",-0.0294269559762676,-0.0241255605892466,-0.0297269720435463,-0.000420752673038408,-0.00966576527172004
"1202",-0.0286045897233126,-0.0247325779201393,-0.0317377069954448,-0.00380180932434775,-0.011261324904957
"1204",-0.0272946312530221,-0.0250189146947889,-0.0346087654364325,-0.00797793945543194,-0.0118693142542547
"1206",-0.0251683782755905,-0.0238453836236297,-0.0362619814530254,-0.0114749350574876,-0.0105073616239532
"1208",-0.0226578342985271,-0.0218226500066662,-0.0373362612481106,-0.0145560933603605,-0.00905872742962106
"1210",-0.0196037095497279,-0.0188989469161251,-0.0380326479195314,-0.0171420781221508,-0.00766278666783679
"1212",-0.0155239369118602,-0.0140985399239406,-0.0360913769060448,-0.0178414265900247,-0.00517213019497295
"1214",-0.0112267091941313,-0.00883592321799556,-0.031502185660654,-0.0165718938474475,-0.00250647513355351
"1216",-0.00731143649272657,-0.0041622866815188,-0.0251369150015013,-0.0136944247552474,0.000146374484759174
"1218",-0.00387219763981332,-1.24262321474905e-05,-0.0176762427064556,-0.00945544620458199,0.00162529817941091
"1220",-0.0014930752589482,0.00241115195949368,-0.0105040939252438,-0.00487337202417168,0.00190551360315796
"1222",-0.000146253270198056,0.00291117515231733,-0.00428124823620164,-0.000575862815778399,0.00221571973703166
"1224",0.00143745140276833,0.00405443556314151,0.00274879077841702,0.00411949571405713,0.00372276192659574
"1226",0.00309493405072389,0.00576987816999085,0.00977661301363564,0.00856922582052048,0.0060921884343628
"1228",0.00418406827094977,0.00664205933840134,0.0140960783839168,0.0112140989435008,0.00780958630782757
"1230",0.00503970761399104,0.00737451496731673,0.0163215489151091,0.0122613217049101,0.0087935616537574
"1232",0.00588076823645316,0.00843358322839225,0.017821449253777,0.0126122219915027,0.00954356524377077
"1234",0.0062816764245943,0.0088730854028354,0.0181629666905414,0.0121974241003808,0.00920470842734957
"1236",0.00597567464601405,0.00817126828602869,0.0165268866543414,0.0106218950676883,0.00711532391167239
"1238",0.00534866350329401,0.00677457649966777,0.0140025510734585,0.00852300941588483,0.00521041344884051
"1240",0.00452810165449521,0.00448724826180533,0.0113069463113857,0.0062021415021095,0.00432376041421953
"1242",0.00381357379853941,0.00188786261728286,0.00862424406080459,0.00373616496122138,0.00298068715170699
"1244",0.00351006091849488,0.000164086056215251,0.0074755650068254,0.00194313328387904,0.00237562000925751
"1246",0.00324975735965792,-0.00145384440452883,0.00660737039964492,0.000326121934263905,0.00263625111729355
"1248",0.00334843016423096,-0.00252223959999894,0.00604593728118483,-0.000980801750132721,0.00308199263689885
"1250",0.00392362882292408,-0.0028042610233103,0.00615395405703252,-0.00194961242394013,0.0025905007033332
"1252",0.00426732111711642,-0.00386209282564199,0.00524973467533873,-0.00354570026449556,0.000715911811052538
"1254",0.00449932100312442,-0.00534563518563599,0.00377684512561597,-0.00554506665381567,-0.000900893450072713
"1256",0.00491040582215924,-0.00642115987626945,0.00270591187270245,-0.00749374311149222,-0.00221971220609076
