"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7"
"1334",0.0169998964963878,-0.0175699828194061,-0.104884075823976,-0.0334013576257065,-0.00265977592498121,0.00382840625656128,-0.000200308316512336
"1336",0.0194946289838276,-0.0208248944442984,-0.103185258802892,-0.0316494399165936,-0.00162733216541236,0.00450398321293054,0.00223933767875133
"1338",0.0214693833255247,-0.0236492092922976,-0.101019646976293,-0.0298604176145862,-0.000623128849137232,0.00499739116731351,0.0044691397555148
"1340",0.0230121591570933,-0.0260634821595195,-0.0986128139674714,-0.028061206660431,0.000397917251355858,0.00541917992574429,0.00671527909760072
"1342",0.0241986726035341,-0.0281219776706933,-0.0961471694476896,-0.0263129243884502,0.0014085259513178,0.00577117023316759,0.00890912874845366
"1344",0.0250719266084417,-0.029920185423541,-0.0937740775805504,-0.0246820711251413,0.00239657428641149,0.00598956360796975,0.0107741205648727
"1346",0.0256772797401614,-0.0315383273308578,-0.0915734961542694,-0.0231903242835288,0.00335527086860464,0.00610279329929889,0.0123863214277485
"1348",0.0260707515416008,-0.0330122542121142,-0.0895619647146514,-0.021834395640116,0.00426144493615778,0.00618785697929792,0.0139579833816919
"1350",0.0262796394739893,-0.0343951251568402,-0.0877592098848872,-0.0206296211867901,0.00508633079960074,0.00622954603938068,0.0154268601903964
"1352",0.0263033745838736,-0.0357688927686398,-0.086194075995245,-0.0196089925281492,0.0057548623894876,0.00607839655900593,0.0163836344242783
"1354",0.0261638620074002,-0.0371651329902666,-0.0848355619579182,-0.0187346633359472,0.00629505151513946,0.00581687679433371,0.0170758957407119
"1356",0.0258563933508565,-0.0386388782454988,-0.0836890989275671,-0.0180315699106651,0.00664168014057391,0.00548159148502559,0.017655654736746
"1358",0.0253830172385342,-0.0402259475154766,-0.0827405023643913,-0.0175049161770287,0.00673075953962099,0.00504821494169887,0.0180510768761028
"1360",0.0247481878632884,-0.0419447350319622,-0.0819603041197099,-0.0170878374862396,0.00656078874740024,0.00462534995320092,0.0186112819607146
"1362",0.0239328408365456,-0.043836469650338,-0.0813549568494906,-0.0167683617771973,0.00610185228953292,0.00426722357547261,0.0195051997903265
"1364",0.0229074982375462,-0.0459539401632217,-0.0809239748193231,-0.0165570344664454,0.00532063006636676,0.00388610893358707,0.0203811529545738
"1366",0.0216290265352305,-0.0483555267621869,-0.0806839764947095,-0.0164633108286424,0.00414617827055079,0.00332528840947326,0.0207940418849929
"1368",0.0200592040244389,-0.0510805629060385,-0.0806434009273974,-0.0164713577128909,0.00255534901299358,0.00244920719202841,0.0204162744974543
"1370",0.0181606611057149,-0.0541645764861097,-0.0807709156177514,-0.0165309645697993,0.000623740536790676,0.00117433442092458,0.0189612665464213
"1372",0.0158981548916608,-0.0576343292581654,-0.0810071223275639,-0.0165985304240867,-0.0015900688985504,-0.000551203743303277,0.0164447408134257
"1374",0.0132370774126753,-0.0615020260556067,-0.081282277481203,-0.016630916120403,-0.00404463979342606,-0.00269749516179729,0.013281703289656
"1376",0.0101596560001735,-0.0657451279667616,-0.0815182073868562,-0.0165921890342809,-0.00672605016293274,-0.00525652828603926,0.00959869438478818
"1378",0.00668061134159429,-0.0702869557771354,-0.081600642590362,-0.016397438137876,-0.00954597066753208,-0.00810235047519053,0.0056892594768921
"1380",0.00280918010657831,-0.0750455553299195,-0.0814334880678598,-0.0159296404641809,-0.0123661840655713,-0.010966699028814,0.00222277423181351
"1382",-0.00143835160278125,-0.0799240978491138,-0.0809263430157065,-0.0150847892881287,-0.0150485849934378,-0.013642630712792,-0.000368418363302796
"1384",-0.00604785070902335,-0.0848246155584087,-0.0800111833193778,-0.0137809582747664,-0.0175088424359466,-0.0160370372117483,-0.00209573116452237
"1386",-0.01097801021133,-0.0896143333746877,-0.0786030716536683,-0.0119089179838763,-0.019606199444477,-0.0179115888119004,-0.00266107807602288
"1388",-0.0161591689956996,-0.0941287709568632,-0.0765910852266082,-0.00935250049260158,-0.0211432909219648,-0.0189831635177718,-0.0016834318014153
"1390",-0.0215173484126386,-0.0982074788283906,-0.0738872156058158,-0.00605981999268984,-0.0219777237968558,-0.0190139798421148,0.00127781589547507
"1392",-0.0269425812421371,-0.101670187984959,-0.0704210961266848,-0.00203123089249011,-0.0220152303806519,-0.0178926419886847,0.00650005557329705
"1394",-0.0323062086518129,-0.10435350738364,-0.0661870895464935,0.00267559523088629,-0.0212111583297946,-0.0156343200337801,0.013737502030712
"1396",-0.0374563308723422,-0.10611762702929,-0.0612263310419331,0.00797186624873495,-0.0195041405864303,-0.012205916036306,0.0227531346235674
"1398",-0.0422224383876516,-0.106862038432385,-0.0556179154603174,0.0137290768298801,-0.0168698492221216,-0.0077188488745504,0.0332096515013155
"1400",-0.0464734438218745,-0.106589949807197,-0.0495335692477195,0.0197415165643335,-0.013426397151602,-0.00247139560884702,0.044369612787858
"1402",-0.0501395527608813,-0.105398635527244,-0.0431901814811491,0.0258206547104499,-0.00932761767682605,0.00315853265734701,0.0553699186284995
"1404",-0.0532043679739828,-0.103439260396033,-0.036792497934604,0.0318289478519391,-0.00471608305001183,0.00880861698185913,0.0655317278726951
"1406",-0.0556633261743295,-0.100864153795373,-0.0304817279862945,0.0376477283880361,0.000248751017284446,0.0142537615821812,0.0746715161205162
"1408",-0.0575527785456174,-0.0978471006982748,-0.0243787820814931,0.0431661612690855,0.0054254429468468,0.0193770463037323,0.082974890707549
"1410",-0.0589599992322569,-0.0945756473768391,-0.0186005950884155,0.0482665218455219,0.0105892504693163,0.0239273230288341,0.0902287078438602
"1412",-0.0599596158289566,-0.0911770136451294,-0.0131848427687153,0.052893827419494,0.0155332173450409,0.0276368012753427,0.0960165883610969
"1414",-0.060638569468892,-0.0877664910886759,-0.00816743855740238,0.0570188259414756,0.0201356752237372,0.0304249278413902,0.100051158183972
"1416",-0.0610715616096489,-0.0844316309724515,-0.0035626194682725,0.0606634840841947,0.0244150091220943,0.0324366222390629,0.102595361526757
"1418",-0.0613034264489752,-0.0812262175705722,0.000638833752148491,0.0638375320145104,0.0282880029224752,0.0336303817757514,0.103550305561134
"1420",-0.0613739260234025,-0.0781917789857106,0.00444462827449173,0.0665378254533911,0.0316049102037296,0.0339596042929562,0.102544448830154
"1422",-0.061331170444888,-0.0753486895638708,0.00787418818297477,0.0688368156571627,0.0344097437642362,0.033605088191578,0.0998195410531317
"1424",-0.0612394720665944,-0.0727249952345101,0.0109277147452522,0.0707611968441017,0.0367544557427628,0.032693267946274,0.0957570154160873
