"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8","Comp 9"
"1070",-0.173843170011111,-0.164565455191423,-0.160684488584204,0.124898199096299,0.240713492446579,0.103499938670696,-0.138780929296844,0.280223250815668,-0.0408200760646003
"1072",-0.123531649706529,-0.234700628269076,-0.166553780513523,0.0861458505291341,0.176748442569477,0.0848536418825237,-0.233511951818123,0.262381674796754,-0.140971809905171
"1074",-0.0437510364348019,-0.180648153083005,-0.101580351044692,0.0330946247601716,0.0740180379285579,0.0457990910603872,-0.185059722013833,0.150383092663249,-0.134749350317476
"1076",-0.0083638202978301,-0.145560374833892,-0.067991625112551,0.0124432226228466,0.0305652713684726,0.0316666287801721,-0.137640697782969,0.104471435090378,-0.106988040723732
"1078",0.0095499971649528,-0.125714008923777,-0.050028727342407,0.00384093249636326,0.0100048257960683,0.026390524270788,-0.103680214670865,0.0862983852598984,-0.0774747591233332
"1080",0.0202818884155884,-0.113158088805722,-0.0389321933105997,0.000379995254753059,-0.00056389296464264,0.02540370948644,-0.076462260650037,0.0802601113871227,-0.049461042093688
"1082",0.027594694643556,-0.104310611815016,-0.031226394594268,-0.000176536214856441,-0.00619300410835158,0.0265837503530108,-0.0529421911004304,0.0805797403083448,-0.0224698723543454
"1084",0.0330772525301282,-0.0975151567779018,-0.0253139431375632,0.0009878015958701,-0.00969287040936809,0.0277692362672473,-0.0345396057234614,0.0824027601809564,-0.000471838312878294
"1086",0.0373892907636222,-0.0920917667455001,-0.0207047569742749,0.00301299861078518,-0.012586521073686,0.0273402555308197,-0.0247383924855989,0.0816516265928934,0.0134002335024745
"1088",0.0407754298414952,-0.0878064509592074,-0.0173082239808734,0.00514358384662661,-0.0158721039179714,0.0239929283818864,-0.028120622708708,0.0761654421632759,0.0199365470399121
"1090",0.0437327539368006,-0.0840155772384594,-0.0142969782210037,0.00771528465441695,-0.0180084842791369,0.0222337308049675,-0.027051370246942,0.0745932512772982,0.0319620666255041
"1092",0.0462178361433943,-0.0807996397804045,-0.011753812986255,0.00988290365899533,-0.0198066648390851,0.0207449764424353,-0.0261435559231652,0.0732508740420452,0.0420989544274068
"1094",0.0483342059222037,-0.0780387150909593,-0.00957868116554537,0.0117337031991211,-0.0213401955782617,0.0194694840020811,-0.0253636603268241,0.0720922030527573,0.0507548818400983
"1096",0.0501574808652145,-0.0756436602568286,-0.00769785721998444,0.0133317551152813,-0.0226629476003023,0.018364954148678,-0.0246867263219795,0.0710824781082906,0.0582292261196721
"1098",0.0517440974557666,-0.0735469503185268,-0.00605589934174752,0.0147250939433224,-0.023815223494364,0.01739947479337,-0.0240938232220369,0.0701950619595422,0.0647464597908615
